date,var,amount,type
2018-06-01,Comercio, 4467.7157,Real
2018-09-01,Comercio, 4116.3028,Real
2018-12-01,Comercio, 5134.8733,Real
2019-03-01,Comercio, 4044.7155,Real
2019-06-01,Comercio, 4053.6169,Real
2019-09-01,Comercio, 3876.4200,Real
2019-12-01,Comercio, 5116.8492,Real
2020-03-01,Comercio, 4336.3803,Real
2020-06-01,Comercio, 4059.1385,Real
2020-09-01,Comercio, 4178.8295,Real
2006-03-01,Hoteles y restaurantes,  845.5292,Real
2006-06-01,Hoteles y restaurantes,  802.36246,Real
2006-09-01,Hoteles y restaurantes,  876.0747,Real
2006-12-01,Hoteles y restaurantes,  922.9320,Real
2007-03-01,Hoteles y restaurantes,  928.1238,Real
2007-06-01,Hoteles y restaurantes,  881.5951,Real
2007-09-01,Hoteles y restaurantes,  988.2887,Real
2007-12-01,Hoteles y restaurantes,  929.3098,Real
2008-03-01,Hoteles y restaurantes,  956.0988,Real
2008-06-01,Hoteles y restaurantes,  848.5606,Real
2008-09-01,Hoteles y restaurantes,  909.1667,Real
2008-12-01,Hoteles y restaurantes,  892.5151,Real
2009-03-01,Hoteles y restaurantes,  895.9558,Real
2009-06-01,Hoteles y restaurantes,  893.9907,Real
2009-09-01,Hoteles y restaurantes,  885.8177,Real
2009-12-01,Hoteles y restaurantes,  924.8214,Real
2010-03-01,Hoteles y restaurantes,  996.8569,Real
2010-06-01,Hoteles y restaurantes,  878.2981,Real
2010-09-01,Hoteles y restaurantes,  962.7656,Real
2010-12-01,Hoteles y restaurantes,  963.9088,Real
2011-03-01,Hoteles y restaurantes,  979.1480,Real
2011-06-01,Hoteles y restaurantes,  981.3016,Real
2011-09-01,Hoteles y restaurantes,  990.9943,Real
2011-12-01,Hoteles y restaurantes, 1035.3739,Real
2012-03-01,Hoteles y restaurantes, 1092.8060,Real
2012-06-01,Hoteles y restaurantes, 1019.8634,Real
2012-09-01,Hoteles y restaurantes, 1031.7520,Real
2012-12-01,Hoteles y restaurantes, 1138.6643,Real
2013-03-01,Hoteles y restaurantes, 1178.3489,Real
2013-06-01,Hoteles y restaurantes, 1071.2366,Real
2013-09-01,Hoteles y restaurantes, 1089.2110,Real
2013-12-01,Hoteles y restaurantes, 1198.3387,Real
2014-03-01,Hoteles y restaurantes, 1166.4131,Real
2014-06-01,Hoteles y restaurantes, 1129.6926,Real
2014-09-01,Hoteles y restaurantes, 1095.3859,Real
2014-12-01,Hoteles y restaurantes, 1263.4802,Real
2015-03-01,Hoteles y restaurantes, 1235.1388,Real
2015-06-01,Hoteles y restaurantes, 1140.5703,Real
2015-09-01,Hoteles y restaurantes, 1144.7524,Real
2015-12-01,Hoteles y restaurantes, 1315.3396,Real
2016-03-01,Hoteles y restaurantes, 1286.7728,Real
2016-06-01,Hoteles y restaurantes, 1155.3025,Real
2016-09-01,Hoteles y restaurantes, 1172.6440,Real
2016-12-01,Hoteles y restaurantes, 1525.0833,Real
2017-03-01,Hoteles y restaurantes, 1478.8328,Real
2017-06-01,Hoteles y restaurantes, 1329.6404,Real
2017-09-01,Hoteles y restaurantes, 1330.4239,Real
2017-12-01,Hoteles y restaurantes, 1759.1195,Real
2018-03-01,Hoteles y restaurantes, 1747.8020,Real
2018-06-01,Hoteles y restaurantes,  910.5193,Real
2018-09-01,Hoteles y restaurantes,  858.0112,Real
2018-12-01,Hoteles y restaurantes, 1190.2848,Real
2019-03-01,Hoteles y restaurantes, 1196.2252,Real
2019-06-01,Hoteles y restaurantes, 1085.1725,Real
2019-09-01,Hoteles y restaurantes, 1129.5900,Real
2019-12-01,Hoteles y restaurantes, 1456.8549,Real
2020-03-01,Hoteles y restaurantes, 1280.2679,Real
2020-06-01,Hoteles y restaurantes,  510.0539,Real
2020-09-01,Hoteles y restaurantes,  571.7109,Real
2006-03-01,Transporte y comunicaciones, 1750.9020,Real
2006-06-01,Transporte y comunicaciones, 1849.62457,Real
2006-09-01,Transporte y comunicaciones, 1706.2826,Real
2006-12-01,Transporte y comunicaciones, 1821.3255,Real
2007-03-01,Transporte y comunicaciones, 2001.1168,Real
2007-06-01,Transporte y comunicaciones, 2066.7761,Real
2007-09-01,Transporte y comunicaciones, 1947.4126,Real
2007-12-01,Transporte y comunicaciones, 2311.3778,Real
2008-03-01,Transporte y comunicaciones, 2118.7683,Real
2008-06-01,Transporte y comunicaciones, 2244.8899,Real
2008-09-01,Transporte y comunicaciones, 2149.1237,Real
2008-12-01,Transporte y comunicaciones, 2323.2384,Real
2009-03-01,Transporte y comunicaciones, 2136.7006,Real
2009-06-01,Transporte y comunicaciones, 2289.6396,Real
2009-09-01,Transporte y comunicaciones, 2052.6197,Real
2009-12-01,Transporte y comunicaciones, 2285.5385,Real
2010-03-01,Transporte y comunicaciones, 2410.1907,Real
2010-06-01,Transporte y comunicaciones, 2644.2920,Real
2010-09-01,Transporte y comunicaciones, 2438.5126,Real
2010-12-01,Transporte y comunicaciones, 2806.4721,Real
2011-03-01,Transporte y comunicaciones, 2676.8310,Real
2011-06-01,Transporte y comunicaciones, 2912.2702,Real
2011-09-01,Transporte y comunicaciones, 2857.3009,Real
2011-12-01,Transporte y comunicaciones, 3154.5840,Real
2012-03-01,Transporte y comunicaciones, 2876.5379,Real
2012-06-01,Transporte y comunicaciones, 3206.1804,Real
2012-09-01,Transporte y comunicaciones, 2953.2986,Real
2012-12-01,Transporte y comunicaciones, 3258.1581,Real
2013-03-01,Transporte y comunicaciones, 2936.8671,Real
2013-06-01,Transporte y comunicaciones, 3192.6286,Real
2013-09-01,Transporte y comunicaciones, 3215.0788,Real
2013-12-01,Transporte y comunicaciones, 3618.2080,Real
2014-03-01,Transporte y comunicaciones, 3199.9956,Real
2014-06-01,Transporte y comunicaciones, 3443.2753,Real
2014-09-01,Transporte y comunicaciones, 3305.5941,Real
2014-12-01,Transporte y comunicaciones, 3568.6939,Real
2015-03-01,Transporte y comunicaciones, 3349.9674,Real
2015-06-01,Transporte y comunicaciones, 3635.8313,Real
2015-09-01,Transporte y comunicaciones, 3646.2543,Real
2015-12-01,Transporte y comunicaciones, 3927.9919,Real
2016-03-01,Transporte y comunicaciones, 3443.7610,Real
2016-06-01,Transporte y comunicaciones, 4088.0737,Real
2016-09-01,Transporte y comunicaciones, 3956.7676,Real
2016-12-01,Transporte y comunicaciones, 4098.0314,Real
2017-03-01,Transporte y comunicaciones, 3643.0707,Real
2017-06-01,Transporte y comunicaciones, 4228.2566,Real
2017-09-01,Transporte y comunicaciones, 4134.3056,Real
2017-12-01,Transporte y comunicaciones, 4482.6697,Real
2018-03-01,Transporte y comunicaciones, 3892.4747,Real
2018-06-01,Transporte y comunicaciones, 4152.5279,Real
2018-09-01,Transporte y comunicaciones, 3851.7300,Real
2018-12-01,Transporte y comunicaciones, 3901.9616,Real
2019-03-01,Transporte y comunicaciones, 3384.3862,Real
2019-06-01,Transporte y comunicaciones, 3839.8651,Real
2019-09-01,Transporte y comunicaciones, 3611.2910,Real
2019-12-01,Transporte y comunicaciones, 3739.6815,Real
2020-03-01,Transporte y comunicaciones, 3223.7419,Real
2020-06-01,Transporte y comunicaciones, 3323.0638,Real
2020-09-01,Transporte y comunicaciones, 3269.7129,Real
2006-03-01,Intermediación financiera y servicios conexos, 1334.1385,Real
2006-06-01,Intermediación financiera y servicios conexos, 1441.20096,Real
2006-09-01,Intermediación financiera y servicios conexos, 1493.7423,Real
2006-12-01,Intermediación financiera y servicios conexos, 1527.6662,Real
2007-03-01,Intermediación financiera y servicios conexos, 1231.3812,Real
2007-06-01,Intermediación financiera y servicios conexos, 1276.4724,Real
2007-09-01,Intermediación financiera y servicios conexos, 1402.7387,Real
2007-12-01,Intermediación financiera y servicios conexos, 1557.0864,Real
2008-03-01,Intermediación financiera y servicios conexos, 1387.9546,Real
2008-06-01,Intermediación financiera y servicios conexos, 1455.6416,Real
2008-09-01,Intermediación financiera y servicios conexos, 1469.7221,Real
2008-12-01,Intermediación financiera y servicios conexos, 1494.2219,Real
2009-03-01,Intermediación financiera y servicios conexos, 1277.4547,Real
2009-06-01,Intermediación financiera y servicios conexos, 1227.8602,Real
2009-09-01,Intermediación financiera y servicios conexos, 1234.2346,Real
2009-12-01,Intermediación financiera y servicios conexos, 1245.5143,Real
2010-03-01,Intermediación financiera y servicios conexos, 1082.1084,Real
2010-06-01,Intermediación financiera y servicios conexos, 1122.1849,Real
2010-09-01,Intermediación financiera y servicios conexos, 1187.4773,Real
2010-12-01,Intermediación financiera y servicios conexos, 1221.5498,Real
2011-03-01,Intermediación financiera y servicios conexos, 1066.5461,Real
2011-06-01,Intermediación financiera y servicios conexos, 1078.5195,Real
2011-09-01,Intermediación financiera y servicios conexos, 1100.6808,Real
2011-12-01,Intermediación financiera y servicios conexos, 1179.3222,Real
2012-03-01,Intermediación financiera y servicios conexos, 1068.4209,Real
2012-06-01,Intermediación financiera y servicios conexos, 1113.3903,Real
2012-09-01,Intermediación financiera y servicios conexos, 1178.7232,Real
2012-12-01,Intermediación financiera y servicios conexos, 1252.3965,Real
2013-03-01,Intermediación financiera y servicios conexos, 1136.9248,Real
2013-06-01,Intermediación financiera y servicios conexos, 1209.6089,Real
2013-09-01,Intermediación financiera y servicios conexos, 1270.9263,Real
2013-12-01,Intermediación financiera y servicios conexos, 1393.9424,Real
2014-03-01,Intermediación financiera y servicios conexos, 1281.3861,Real
2014-06-01,Intermediación financiera y servicios conexos, 1363.1421,Real
2014-09-01,Intermediación financiera y servicios conexos, 1423.8062,Real
2014-12-01,Intermediación financiera y servicios conexos, 1524.4924,Real
2015-03-01,Intermediación financiera y servicios conexos, 1389.4745,Real
2015-06-01,Intermediación financiera y servicios conexos, 1446.3116,Real
2015-09-01,Intermediación financiera y servicios conexos, 1516.6188,Real
2015-12-01,Intermediación financiera y servicios conexos, 1628.6392,Real
2016-03-01,Intermediación financiera y servicios conexos, 1488.3754,Real
2016-06-01,Intermediación financiera y servicios conexos, 1572.5149,Real
2016-09-01,Intermediación financiera y servicios conexos, 1666.9143,Real
2016-12-01,Intermediación financiera y servicios conexos, 1762.4612,Real
2017-03-01,Intermediación financiera y servicios conexos, 1598.4750,Real
2017-06-01,Intermediación financiera y servicios conexos, 1672.2678,Real
2017-09-01,Intermediación financiera y servicios conexos, 1722.8777,Real
2017-12-01,Intermediación financiera y servicios conexos, 1777.5526,Real
2018-03-01,Intermediación financiera y servicios conexos, 1587.7256,Real
2018-06-01,Intermediación financiera y servicios conexos, 1630.9262,Real
2018-09-01,Intermediación financiera y servicios conexos, 1609.7741,Real
2018-12-01,Intermediación financiera y servicios conexos, 1569.0212,Real
2019-03-01,Intermediación financiera y servicios conexos, 1434.4291,Real
2019-06-01,Intermediación financiera y servicios conexos, 1336.6521,Real
2019-09-01,Intermediación financiera y servicios conexos, 1285.2993,Real
2019-12-01,Intermediación financiera y servicios conexos, 1276.7678,Real
2020-03-01,Intermediación financiera y servicios conexos, 1145.5940,Real
2020-06-01,Intermediación financiera y servicios conexos, 1108.5716,Real
2020-09-01,Intermediación financiera y servicios conexos, 1093.1992,Real
2006-03-01,Propiedad de vivienda, 2441.2043,Real
2006-06-01,Propiedad de vivienda, 2473.13292,Real
2006-09-01,Propiedad de vivienda, 2459.5199,Real
2006-12-01,Propiedad de vivienda, 2507.7882,Real
2007-03-01,Propiedad de vivienda, 2526.0007,Real
2007-06-01,Propiedad de vivienda, 2571.4374,Real
2007-09-01,Propiedad de vivienda, 2501.2555,Real
2007-12-01,Propiedad de vivienda, 2443.8442,Real
2008-03-01,Propiedad de vivienda, 2378.9531,Real
2008-06-01,Propiedad de vivienda, 2372.6370,Real
2008-09-01,Propiedad de vivienda, 2610.7682,Real
2008-12-01,Propiedad de vivienda, 2786.8922,Real
2009-03-01,Propiedad de vivienda, 2518.5488,Real
2009-06-01,Propiedad de vivienda, 2595.6691,Real
2009-09-01,Propiedad de vivienda, 2622.6115,Real
2009-12-01,Propiedad de vivienda, 2588.1636,Real
2010-03-01,Propiedad de vivienda, 2623.8992,Real
2010-06-01,Propiedad de vivienda, 2535.5027,Real
2010-09-01,Propiedad de vivienda, 2519.5682,Real
2010-12-01,Propiedad de vivienda, 2555.2696,Real
2011-03-01,Propiedad de vivienda, 2574.8525,Real
2011-06-01,Propiedad de vivienda, 2602.4432,Real
2011-09-01,Propiedad de vivienda, 2551.5519,Real
2011-12-01,Propiedad de vivienda, 2650.1033,Real
2012-03-01,Propiedad de vivienda, 2575.8128,Real
2012-06-01,Propiedad de vivienda, 2573.4355,Real
2012-09-01,Propiedad de vivienda, 2608.1403,Real
2012-12-01,Propiedad de vivienda, 2769.6811,Real
2013-03-01,Propiedad de vivienda, 2627.8137,Real
2013-06-01,Propiedad de vivienda, 2747.9765,Real
2013-09-01,Propiedad de vivienda, 2692.1092,Real
2013-12-01,Propiedad de vivienda, 2785.7725,Real
2014-03-01,Propiedad de vivienda, 2740.6195,Real
2014-06-01,Propiedad de vivienda, 2715.4450,Real
2014-09-01,Propiedad de vivienda, 2794.8175,Real
2014-12-01,Propiedad de vivienda, 2878.6864,Real
2015-03-01,Propiedad de vivienda, 2797.3552,Real
2015-06-01,Propiedad de vivienda, 2873.1419,Real
2015-09-01,Propiedad de vivienda, 2842.7489,Real
2015-12-01,Propiedad de vivienda, 2966.5113,Real
2016-03-01,Propiedad de vivienda, 2881.2465,Real
2016-06-01,Propiedad de vivienda, 2941.9984,Real
2016-09-01,Propiedad de vivienda, 2942.0695,Real
2016-12-01,Propiedad de vivienda, 3085.2488,Real
2017-03-01,Propiedad de vivienda, 2976.8131,Real
2017-06-01,Propiedad de vivienda, 3064.0397,Real
2017-09-01,Propiedad de vivienda, 3010.3326,Real
2017-12-01,Propiedad de vivienda, 3216.9583,Real
2018-03-01,Propiedad de vivienda, 2986.8612,Real
2018-06-01,Propiedad de vivienda, 3001.7511,Real
2018-09-01,Propiedad de vivienda, 2965.3867,Real
2018-12-01,Propiedad de vivienda, 3170.4107,Real
2019-03-01,Propiedad de vivienda, 2952.6504,Real
2019-06-01,Propiedad de vivienda, 2945.1418,Real
2019-09-01,Propiedad de vivienda, 2911.3069,Real
2019-12-01,Propiedad de vivienda, 3145.2493,Real
2020-03-01,Propiedad de vivienda, 2930.5985,Real
2020-06-01,Propiedad de vivienda, 2894.5737,Real
2020-09-01,Propiedad de vivienda, 2892.2885,Real
2006-03-01,Administración Pública y Defensa, 1505.5824,Real
2006-06-01,Administración Pública y Defensa, 1513.09315,Real
2006-09-01,Administración Pública y Defensa, 1519.6683,Real
2006-12-01,Administración Pública y Defensa, 1543.0858,Real
2007-03-01,Administración Pública y Defensa, 1536.3404,Real
2007-06-01,Administración Pública y Defensa, 1557.3718,Real
2007-09-01,Administración Pública y Defensa, 1600.0344,Real
2007-12-01,Administración Pública y Defensa, 1638.9193,Real
2008-03-01,Administración Pública y Defensa, 1685.7681,Real
2008-06-01,Administración Pública y Defensa, 1731.6451,Real
2008-09-01,Administración Pública y Defensa, 1766.0406,Real
2008-12-01,Administración Pública y Defensa, 1791.4008,Real
2009-03-01,Administración Pública y Defensa, 1811.9917,Real
2009-06-01,Administración Pública y Defensa, 1819.6771,Real
2009-09-01,Administración Pública y Defensa, 1838.4545,Real
2009-12-01,Administración Pública y Defensa, 1859.4861,Real
2010-03-01,Administración Pública y Defensa, 1882.6651,Real
2010-06-01,Administración Pública y Defensa, 1911.5471,Real
2010-09-01,Administración Pública y Defensa, 1932.2209,Real
2010-12-01,Administración Pública y Defensa, 1945.1922,Real
2011-03-01,Administración Pública y Defensa, 1980.5438,Real
2011-06-01,Administración Pública y Defensa, 2002.9120,Real
2011-09-01,Administración Pública y Defensa, 2028.1398,Real
2011-12-01,Administración Pública y Defensa, 2041.0583,Real
2012-03-01,Administración Pública y Defensa, 2021.0409,Real
2012-06-01,Administración Pública y Defensa, 2087.1430,Real
2012-09-01,Administración Pública y Defensa, 2124.1416,Real
2012-12-01,Administración Pública y Defensa, 2160.0635,Real
2013-03-01,Administración Pública y Defensa, 2190.9353,Real
2013-06-01,Administración Pública y Defensa, 2203.0561,Real
2013-09-01,Administración Pública y Defensa, 2226.0244,Real
2013-12-01,Administración Pública y Defensa, 2247.5314,Real
2014-03-01,Administración Pública y Defensa, 2274.6282,Real
2014-06-01,Administración Pública y Defensa, 2295.8638,Real
2014-09-01,Administración Pública y Defensa, 2325.7838,Real
2014-12-01,Administración Pública y Defensa, 2354.6128,Real
2015-03-01,Administración Pública y Defensa, 2366.1907,Real
2015-06-01,Administración Pública y Defensa, 2370.9804,Real
2015-09-01,Administración Pública y Defensa, 2393.2882,Real
2015-12-01,Administración Pública y Defensa, 2429.8871,Real
2016-03-01,Administración Pública y Defensa, 2452.8958,Real
2016-06-01,Administración Pública y Defensa, 2493.6038,Real
2016-09-01,Administración Pública y Defensa, 2570.7781,Real
2016-12-01,Administración Pública y Defensa, 2671.9835,Real
2017-03-01,Administración Pública y Defensa, 2675.5687,Real
2017-06-01,Administración Pública y Defensa, 2668.4666,Real
2017-09-01,Administración Pública y Defensa, 2702.5943,Real
2017-12-01,Administración Pública y Defensa, 2713.1913,Real
2018-03-01,Administración Pública y Defensa, 2710.9673,Real
2018-06-01,Administración Pública y Defensa, 2672.9646,Real
2018-09-01,Administración Pública y Defensa, 2678.5948,Real
2018-12-01,Administración Pública y Defensa, 2687.5707,Real
2019-03-01,Administración Pública y Defensa, 2678.4675,Real
2019-06-01,Administración Pública y Defensa, 2683.2911,Real
2019-09-01,Administración Pública y Defensa, 2719.8558,Real
2019-12-01,Administración Pública y Defensa, 2717.7133,Real
2020-03-01,Administración Pública y Defensa, 2733.8583,Real
2020-06-01,Administración Pública y Defensa, 2760.9812,Real
2020-09-01,Administración Pública y Defensa, 2758.2562,Real
2006-03-01,Enseñanza, 1379.8593,Real
2006-06-01,Enseñanza, 1323.90041,Real
2006-09-01,Enseñanza, 1322.1067,Real
2006-12-01,Enseñanza, 1304.0342,Real
2007-03-01,Enseñanza, 1408.8701,Real
2007-06-01,Enseñanza, 1333.9375,Real
2007-09-01,Enseñanza, 1366.0826,Real
2007-12-01,Enseñanza, 1350.0505,Real
2008-03-01,Enseñanza, 1504.5863,Real
2008-06-01,Enseñanza, 1357.8848,Real
2008-09-01,Enseñanza, 1424.5103,Real
2008-12-01,Enseñanza, 1419.9238,Real
2009-03-01,Enseñanza, 1541.4116,Real
2009-06-01,Enseñanza, 1383.4956,Real
2009-09-01,Enseñanza, 1397.9610,Real
2009-12-01,Enseñanza, 1407.4947,Real
2010-03-01,Enseñanza, 1503.6801,Real
2010-06-01,Enseñanza, 1348.4198,Real
2010-09-01,Enseñanza, 1452.1058,Real
2010-12-01,Enseñanza, 1440.6273,Real
2011-03-01,Enseñanza, 1496.9782,Real
2011-06-01,Enseñanza, 1450.5387,Real
2011-09-01,Enseñanza, 1477.8919,Real
2011-12-01,Enseñanza, 1490.5872,Real
2012-03-01,Enseñanza, 1556.6263,Real
2012-06-01,Enseñanza, 1478.7252,Real
2012-09-01,Enseñanza, 1501.2897,Real
2012-12-01,Enseñanza, 1568.3310,Real
2013-03-01,Enseñanza, 1556.0894,Real
2013-06-01,Enseñanza, 1522.7224,Real
2013-09-01,Enseñanza, 1529.1811,Real
2013-12-01,Enseñanza, 1589.5846,Real
2014-03-01,Enseñanza, 1648.4165,Real
2014-06-01,Enseñanza, 1563.6424,Real
2014-09-01,Enseñanza, 1490.8344,Real
2014-12-01,Enseñanza, 1624.8243,Real
2015-03-01,Enseñanza, 1701.6901,Real
2015-06-01,Enseñanza, 1606.5685,Real
2015-09-01,Enseñanza, 1555.3887,Real
2015-12-01,Enseñanza, 1693.6869,Real
2016-03-01,Enseñanza, 1772.6838,Real
2016-06-01,Enseñanza, 1668.1669,Real
2016-09-01,Enseñanza, 1611.4782,Real
2016-12-01,Enseñanza, 1740.2083,Real
2017-03-01,Enseñanza, 1820.5202,Real
2017-06-01,Enseñanza, 1715.8106,Real
2017-09-01,Enseñanza, 1658.1070,Real
2017-12-01,Enseñanza, 1789.0036,Real
2018-03-01,Enseñanza, 1870.5049,Real
2018-06-01,Enseñanza, 1758.5734,Real
2018-09-01,Enseñanza, 1689.8370,Real
2018-12-01,Enseñanza, 1805.8815,Real
2019-03-01,Enseñanza, 1900.0259,Real
2019-06-01,Enseñanza, 1767.4407,Real
2019-09-01,Enseñanza, 1710.8881,Real
2019-12-01,Enseñanza, 1825.2602,Real
2020-03-01,Enseñanza, 1925.1809,Real
2020-06-01,Enseñanza, 1788.1106,Real
2020-09-01,Enseñanza, 1722.4074,Real
2006-03-01,Salud,  683.5871,Real
2006-06-01,Salud,  702.55890,Real
2006-09-01,Salud,  709.6650,Real
2006-12-01,Salud,  721.7311,Real
2007-03-01,Salud,  721.4563,Real
2007-06-01,Salud,  719.9723,Real
2007-09-01,Salud,  761.2301,Real
2007-12-01,Salud,  778.0450,Real
2008-03-01,Salud,  768.8101,Real
2008-06-01,Salud,  757.2081,Real
2008-09-01,Salud,  782.7760,Real
2008-12-01,Salud,  769.6152,Real
2009-03-01,Salud,  748.4645,Real
2009-06-01,Salud,  740.3872,Real
2009-09-01,Salud,  737.4596,Real
2009-12-01,Salud,  745.9799,Real
2010-03-01,Salud,  740.7859,Real
2010-06-01,Salud,  741.1047,Real
2010-09-01,Salud,  738.2569,Real
2010-12-01,Salud,  761.2881,Real
2011-03-01,Salud,  745.1886,Real
2011-06-01,Salud,  729.2876,Real
2011-09-01,Salud,  761.2795,Real
2011-12-01,Salud,  763.9360,Real
2012-03-01,Salud,  769.7251,Real
2012-06-01,Salud,  790.6888,Real
2012-09-01,Salud,  784.9158,Real
2012-12-01,Salud,  808.8844,Real
2013-03-01,Salud,  882.9239,Real
2013-06-01,Salud,  901.1597,Real
2013-09-01,Salud,  896.5385,Real
2013-12-01,Salud,  891.0554,Real
2014-03-01,Salud,  899.6352,Real
2014-06-01,Salud,  897.3146,Real
2014-09-01,Salud,  911.0574,Real
2014-12-01,Salud,  934.2322,Real
2015-03-01,Salud,  938.6930,Real
2015-06-01,Salud,  953.0629,Real
2015-09-01,Salud,  972.9623,Real
2015-12-01,Salud,  994.5986,Real
2016-03-01,Salud,  983.9712,Real
2016-06-01,Salud,  999.3935,Real
2016-09-01,Salud, 1021.3465,Real
2016-12-01,Salud, 1040.3522,Real
2017-03-01,Salud, 1058.1707,Real
2017-06-01,Salud, 1065.8977,Real
2017-09-01,Salud, 1093.3769,Real
2017-12-01,Salud, 1099.1829,Real
2018-03-01,Salud, 1084.8865,Real
2018-06-01,Salud, 1104.3384,Real
2018-09-01,Salud, 1122.6576,Real
2018-12-01,Salud, 1122.1069,Real
2019-03-01,Salud, 1104.7884,Real
2019-06-01,Salud, 1109.7393,Real
2019-09-01,Salud, 1128.4360,Real
2019-12-01,Salud, 1132.5724,Real
2020-03-01,Salud, 1134.9432,Real
2020-06-01,Salud, 1150.2059,Real
2020-09-01,Salud, 1143.5997,Real
2006-03-01,Otros servicios, 2451.5403,Real
2006-06-01,Otros servicios, 2604.66023,Real
2006-09-01,Otros servicios, 2641.6889,Real
2006-12-01,Otros servicios, 2902.8934,Real
2007-03-01,Otros servicios, 2618.6850,Real
2007-06-01,Otros servicios, 2634.6948,Real
2007-09-01,Otros servicios, 2765.6521,Real
2007-12-01,Otros servicios, 3174.0497,Real
2008-03-01,Otros servicios, 2934.3025,Real
2008-06-01,Otros servicios, 3109.7127,Real
2008-09-01,Otros servicios, 3132.8224,Real
2008-12-01,Otros servicios, 3391.0253,Real
2009-03-01,Otros servicios, 2849.2362,Real
2009-06-01,Otros servicios, 3138.9097,Real
2009-09-01,Otros servicios, 3109.8309,Real
2009-12-01,Otros servicios, 3523.0256,Real
2010-03-01,Otros servicios, 3154.1259,Real
2010-06-01,Otros servicios, 3326.5703,Real
2010-09-01,Otros servicios, 3481.7155,Real
2010-12-01,Otros servicios, 3824.5536,Real
2011-03-01,Otros servicios, 3259.3701,Real
2011-06-01,Otros servicios, 3217.0115,Real
2011-09-01,Otros servicios, 3420.0800,Real
2011-12-01,Otros servicios, 3601.4445,Real
2012-03-01,Otros servicios, 3356.3673,Real
2012-06-01,Otros servicios, 3546.2241,Real
2012-09-01,Otros servicios, 3592.6268,Real
2012-12-01,Otros servicios, 3857.8465,Real
2013-03-01,Otros servicios, 3694.9725,Real
2013-06-01,Otros servicios, 3866.2045,Real
2013-09-01,Otros servicios, 3741.8004,Real
2013-12-01,Otros servicios, 3802.4807,Real
2014-03-01,Otros servicios, 3989.6599,Real
2014-06-01,Otros servicios, 4182.8597,Real
2014-09-01,Otros servicios, 4115.1697,Real
2014-12-01,Otros servicios, 4323.1543,Real
2015-03-01,Otros servicios, 4245.7374,Real
2015-06-01,Otros servicios, 4283.0937,Real
2015-09-01,Otros servicios, 4334.6857,Real
2015-12-01,Otros servicios, 4485.6765,Real
2016-03-01,Otros servicios, 4689.7501,Real
2016-06-01,Otros servicios, 4602.9317,Real
2016-09-01,Otros servicios, 4349.1029,Real
2016-12-01,Otros servicios, 4567.8252,Real
2017-03-01,Otros servicios, 4785.0145,Real
2017-06-01,Otros servicios, 4633.2016,Real
2017-09-01,Otros servicios, 4418.2934,Real
2017-12-01,Otros servicios, 4659.7000,Real
2018-03-01,Otros servicios, 4787.9724,Real
2018-06-01,Otros servicios, 4577.4708,Real
2018-09-01,Otros servicios, 4306.9020,Real
2018-12-01,Otros servicios, 4464.6544,Real
2019-03-01,Otros servicios, 4659.4608,Real
2019-06-01,Otros servicios, 4339.9607,Real
2019-09-01,Otros servicios, 3998.2006,Real
2019-12-01,Otros servicios, 4234.4035,Real
2020-03-01,Otros servicios, 4412.0391,Real
2020-06-01,Otros servicios, 4168.2655,Real
2020-09-01,Otros servicios, 3852.5459,Real
