date,var,index
8/1/2016,"Agricultura, ganadería, caza y silvicultura",306.3083703
9/1/2016,"Agricultura, ganadería, caza y silvicultura",288.46085
10/1/2016,"Agricultura, ganadería, caza y silvicultura",282.3277145
11/1/2016,"Agricultura, ganadería, caza y silvicultura",277.4399418
12/1/2016,"Agricultura, ganadería, caza y silvicultura",291.8493722
1/1/2017,"Agricultura, ganadería, caza y silvicultura",300.7576916
2/1/2017,"Agricultura, ganadería, caza y silvicultura",311.4252093
3/1/2017,"Agricultura, ganadería, caza y silvicultura",319.1366732
4/1/2017,"Agricultura, ganadería, caza y silvicultura",319.2438647
5/1/2017,"Agricultura, ganadería, caza y silvicultura",318.5548179
6/1/2017,"Agricultura, ganadería, caza y silvicultura",314.1963337
7/1/2017,"Agricultura, ganadería, caza y silvicultura",309.4725604
8/1/2017,"Agricultura, ganadería, caza y silvicultura",304.0130937
9/1/2017,"Agricultura, ganadería, caza y silvicultura",301.0198699
10/1/2017,"Agricultura, ganadería, caza y silvicultura",305.4624148
11/1/2017,"Agricultura, ganadería, caza y silvicultura",307.5072751
12/1/2017,"Agricultura, ganadería, caza y silvicultura",323.7186567
1/1/2018,"Agricultura, ganadería, caza y silvicultura",319.1806011
2/1/2018,"Agricultura, ganadería, caza y silvicultura",315.7872104
3/1/2018,"Agricultura, ganadería, caza y silvicultura",316.439348
4/1/2018,"Agricultura, ganadería, caza y silvicultura",315.4712504
5/1/2018,"Agricultura, ganadería, caza y silvicultura",311.6409976
6/1/2018,"Agricultura, ganadería, caza y silvicultura",308.643724
7/1/2018,"Agricultura, ganadería, caza y silvicultura",303.1479074
8/1/2018,"Agricultura, ganadería, caza y silvicultura",303.2167283
9/1/2018,"Agricultura, ganadería, caza y silvicultura",289.7733017
10/1/2018,"Agricultura, ganadería, caza y silvicultura",291.8269309
11/1/2018,"Agricultura, ganadería, caza y silvicultura",298.9558874
12/1/2018,"Agricultura, ganadería, caza y silvicultura",291.5786296
1/1/2019,"Agricultura, ganadería, caza y silvicultura",292.1448164
2/1/2019,"Agricultura, ganadería, caza y silvicultura",294.5749467
3/1/2019,"Agricultura, ganadería, caza y silvicultura",292.7868419
4/1/2019,"Agricultura, ganadería, caza y silvicultura",296.5591448
5/1/2019,"Agricultura, ganadería, caza y silvicultura",297.1886386
6/1/2019,"Agricultura, ganadería, caza y silvicultura",299.5052895
7/1/2019,"Agricultura, ganadería, caza y silvicultura",303.7052777
8/1/2019,"Agricultura, ganadería, caza y silvicultura",298.7922672
9/1/2019,"Agricultura, ganadería, caza y silvicultura",302.5004975
10/1/2019,"Agricultura, ganadería, caza y silvicultura",299.8477389
11/1/2019,"Agricultura, ganadería, caza y silvicultura",302.5180859
12/1/2019,"Agricultura, ganadería, caza y silvicultura",310.9219583
1/1/2020,"Agricultura, ganadería, caza y silvicultura",323.1876339
2/1/2020,"Agricultura, ganadería, caza y silvicultura",319.4274085
3/1/2020,"Agricultura, ganadería, caza y silvicultura",319.25585
4/1/2020,"Agricultura, ganadería, caza y silvicultura",319.5537067
5/1/2020,"Agricultura, ganadería, caza y silvicultura",317.4607191
6/1/2020,"Agricultura, ganadería, caza y silvicultura",318.0639604
7/1/2020,"Agricultura, ganadería, caza y silvicultura",318.5902387
8/1/2020,"Agricultura, ganadería, caza y silvicultura",316.9918918
9/1/2020,"Agricultura, ganadería, caza y silvicultura",319.0435023
10/1/2020,"Agricultura, ganadería, caza y silvicultura",326.555834
11/1/2020,"Agricultura, ganadería, caza y silvicultura",327.1024824
12/1/2020,"Agricultura, ganadería, caza y silvicultura",340.5299819
1/1/2006,Pesca,96.96173576
2/1/2006,Pesca,100.3768726
3/1/2006,Pesca,101.2349344
4/1/2006,Pesca,101.6244847
5/1/2006,Pesca,101.4174472
6/1/2006,Pesca,98.6174486
7/1/2006,Pesca,99.00889496
8/1/2006,Pesca,99.14489235
9/1/2006,Pesca,99.73664165
10/1/2006,Pesca,100.0117968
11/1/2006,Pesca,100.5427792
12/1/2006,Pesca,101.3220719
1/1/2007,Pesca,98.52269786
2/1/2007,Pesca,102.7278264
3/1/2007,Pesca,104.9294736
4/1/2007,Pesca,105.1319296
5/1/2007,Pesca,102.7875466
6/1/2007,Pesca,101.802595
7/1/2007,Pesca,101.9903916
8/1/2007,Pesca,102.305295
9/1/2007,Pesca,103.4054694
10/1/2007,Pesca,106.1441221
11/1/2007,Pesca,107.1460082
12/1/2007,Pesca,107.2268226
1/1/2008,Pesca,107.4492807
2/1/2008,Pesca,107.1514683
3/1/2008,Pesca,107.7756011
4/1/2008,Pesca,107.3787983
5/1/2008,Pesca,107.6441556
6/1/2008,Pesca,107.0482782
7/1/2008,Pesca,106.7325721
8/1/2008,Pesca,108.1495487
9/1/2008,Pesca,108.3214132
10/1/2008,Pesca,108.5343814
11/1/2008,Pesca,108.991449
12/1/2008,Pesca,109.6838347
1/1/2009,Pesca,110.1887962
2/1/2009,Pesca,110.3606608
3/1/2009,Pesca,110.2194413
4/1/2009,Pesca,111.1538245
